,Unnamed: 0,Rule,Conf_yes,Numrowstrue,Outof,numconditions
1561621,1561621,AIT203=LT && AIT402=LT && PIT501=LT && AIT201=LT,0.9231738035264484,733,794,4
1561634,1561634,AIT203=LT && AIT402=LT && PIT502=LT && AIT201=LT,0.9231738035264484,733,794,4
1561643,1561643,AIT203=LT && AIT402=LT && PIT503=LT && AIT201=LT,0.9231738035264484,733,794,4
1563454,1563454,AIT203=LT && AIT501=GT && AIT502=LT && AIT201=LT,0.9231738035264484,733,794,4
1563619,1563619,AIT203=LT && AIT501=GT && FIT503=LT && AIT201=LT,0.9231738035264484,733,794,4
1563657,1563657,AIT203=LT && AIT501=GT && PIT501=LT && AIT201=LT,0.9231738035264484,733,794,4
1563670,1563670,AIT203=LT && AIT501=GT && PIT502=LT && AIT201=LT,0.9231738035264484,733,794,4
1563679,1563679,AIT203=LT && AIT501=GT && PIT503=LT && AIT201=LT,0.9231738035264484,733,794,4
1564103,1564103,AIT203=LT && AIT502=LT && FIT503=LT && AIT201=LT,0.9231738035264484,733,794,4
1564141,1564141,AIT203=LT && AIT502=LT && PIT501=LT && AIT201=LT,0.9231738035264484,733,794,4
1564154,1564154,AIT203=LT && AIT502=LT && PIT502=LT && AIT201=LT,0.9231738035264484,733,794,4
1564163,1564163,AIT203=LT && AIT502=LT && PIT503=LT && AIT201=LT,0.9231738035264484,733,794,4
1565461,1565461,AIT203=LT && FIT503=LT && PIT501=LT && AIT201=LT,0.9231738035264484,733,794,4
1565474,1565474,AIT203=LT && FIT503=LT && PIT502=LT && AIT201=LT,0.9231738035264484,733,794,4
1565483,1565483,AIT203=LT && FIT503=LT && PIT503=LT && AIT201=LT,0.9231738035264484,733,794,4
1565638,1565638,AIT203=LT && PIT501=LT && PIT502=LT && AIT201=LT,0.9231738035264484,733,794,4
1565647,1565647,AIT203=LT && PIT501=LT && PIT503=LT && AIT201=LT,0.9231738035264484,733,794,4
1565683,1565683,AIT203=LT && PIT502=LT && PIT503=LT && AIT201=LT,0.9231738035264484,733,794,4
1562313,1562313,AIT203=LT && FIT401=GT && FIT501=GT && AIT201=LT,0.922872340425532,694,752,4
1097483,1097483,MV302=two && AIT202=LT && AIT504=GT && AIT201=LT,0.9228611500701264,658,713,4
1098303,1098303,MV302=two && AIT203=LT && AIT504=GT && AIT201=LT,0.9228611500701264,658,713,4
1133473,1133473,MV304=one && AIT202=LT && AIT504=GT && AIT201=LT,0.9228611500701264,658,713,4
1134293,1134293,MV304=one && AIT203=LT && AIT504=GT && AIT201=LT,0.9228611500701264,658,713,4
1548333,1548333,AIT202=LT && FIT301=LT && AIT504=GT && AIT201=LT,0.9228611500701264,658,713,4
1558993,1558993,AIT203=LT && FIT301=LT && AIT504=GT && AIT201=LT,0.9228611500701264,658,713,4
1554444,1554444,AIT202=LT && FIT501=GT && FIT504=LT && AIT201=LT,0.921875,649,704,4
1565104,1565104,AIT203=LT && FIT501=GT && FIT504=LT && AIT201=LT,0.92176386913229,648,703,4
228864,228864,P101=one && AIT202=LT && AIT503=GT && AIT201=LT,0.9215406562054208,646,701,4
372314,372314,P203=one && AIT202=LT && AIT503=GT && AIT201=LT,0.9215406562054208,646,701,4
504663,504663,P205=one && AIT202=LT && AIT503=GT && AIT201=LT,0.9215406562054208,646,701,4
683654,683654,P401=two && AIT202=LT && AIT503=GT && AIT201=LT,0.9215406562054208,646,701,4
790788,790788,P601=one && AIT202=LT && AIT503=GT && AIT201=LT,0.9215406562054208,646,701,4
888809,888809,MV301=one && AIT202=LT && AIT503=GT && AIT201=LT,0.9215406562054208,646,701,4
1097444,1097444,MV302=two && AIT202=LT && AIT503=GT && AIT201=LT,0.9215406562054208,646,701,4
1133434,1133434,MV304=one && AIT202=LT && AIT503=GT && AIT201=LT,0.9215406562054208,646,701,4
1231019,1231019,UV401=two && AIT202=LT && AIT503=GT && AIT201=LT,0.9215406562054208,646,701,4
1287999,1287999,MV101=one && AIT202=LT && AIT503=GT && AIT201=LT,0.9215406562054208,646,701,4
1405389,1405389,MV201=one && AIT202=LT && AIT503=GT && AIT201=LT,0.9215406562054208,646,701,4
1424989,1424989,MV303=one && AIT202=LT && AIT503=GT && AIT201=LT,0.9215406562054208,646,701,4
1476924,1476924,FIT101=LT && AIT202=LT && AIT503=GT && AIT201=LT,0.9215406562054208,646,701,4
1506294,1506294,LIT101=GT && AIT202=LT && AIT503=GT && AIT201=LT,0.9215406562054208,646,701,4
1546403,1546403,AIT202=LT && FIT201=LT && AIT503=GT && AIT201=LT,0.9215406562054208,646,701,4
1547069,1547069,AIT202=LT && DPIT301=LT && AIT503=GT && AIT201=LT,0.9215406562054208,646,701,4
1548294,1548294,AIT202=LT && FIT301=LT && AIT503=GT && AIT201=LT,0.9215406562054208,646,701,4
1550779,1550779,AIT202=LT && AIT402=LT && AIT503=GT && AIT201=LT,0.9215406562054208,646,701,4
1552815,1552815,AIT202=LT && AIT501=GT && AIT503=GT && AIT201=LT,0.9215406562054208,646,701,4
1553299,1553299,AIT202=LT && AIT502=LT && AIT503=GT && AIT201=LT,0.9215406562054208,646,701,4
1553653,1553653,AIT202=LT && AIT503=GT && FIT503=LT && AIT201=LT,0.9215406562054208,646,701,4
1553691,1553691,AIT202=LT && AIT503=GT && PIT501=LT && AIT201=LT,0.9215406562054208,646,701,4
1553704,1553704,AIT202=LT && AIT503=GT && PIT502=LT && AIT201=LT,0.9215406562054208,646,701,4
1553713,1553713,AIT202=LT && AIT503=GT && PIT503=LT && AIT201=LT,0.9215406562054208,646,701,4
229684,229684,P101=one && AIT203=LT && AIT503=GT && AIT201=LT,0.9212034383954156,643,698,4
373134,373134,P203=one && AIT203=LT && AIT503=GT && AIT201=LT,0.9212034383954156,643,698,4
505483,505483,P205=one && AIT203=LT && AIT503=GT && AIT201=LT,0.9212034383954156,643,698,4
684474,684474,P401=two && AIT203=LT && AIT503=GT && AIT201=LT,0.9212034383954156,643,698,4
791608,791608,P601=one && AIT203=LT && AIT503=GT && AIT201=LT,0.9212034383954156,643,698,4
889629,889629,MV301=one && AIT203=LT && AIT503=GT && AIT201=LT,0.9212034383954156,643,698,4
1098264,1098264,MV302=two && AIT203=LT && AIT503=GT && AIT201=LT,0.9212034383954156,643,698,4
1134254,1134254,MV304=one && AIT203=LT && AIT503=GT && AIT201=LT,0.9212034383954156,643,698,4
1231839,1231839,UV401=two && AIT203=LT && AIT503=GT && AIT201=LT,0.9212034383954156,643,698,4
1288819,1288819,MV101=one && AIT203=LT && AIT503=GT && AIT201=LT,0.9212034383954156,643,698,4
1406209,1406209,MV201=one && AIT203=LT && AIT503=GT && AIT201=LT,0.9212034383954156,643,698,4
1425809,1425809,MV303=one && AIT203=LT && AIT503=GT && AIT201=LT,0.9212034383954156,643,698,4
1477744,1477744,FIT101=LT && AIT203=LT && AIT503=GT && AIT201=LT,0.9212034383954156,643,698,4
1507114,1507114,LIT101=GT && AIT203=LT && AIT503=GT && AIT201=LT,0.9212034383954156,643,698,4
1544179,1544179,AIT202=LT && AIT203=LT && AIT503=GT && AIT201=LT,0.9212034383954156,643,698,4
1557063,1557063,AIT203=LT && FIT201=LT && AIT503=GT && AIT201=LT,0.9212034383954156,643,698,4
1557729,1557729,AIT203=LT && DPIT301=LT && AIT503=GT && AIT201=LT,0.9212034383954156,643,698,4
1558954,1558954,AIT203=LT && FIT301=LT && AIT503=GT && AIT201=LT,0.9212034383954156,643,698,4
1561439,1561439,AIT203=LT && AIT402=LT && AIT503=GT && AIT201=LT,0.9212034383954156,643,698,4
1563475,1563475,AIT203=LT && AIT501=GT && AIT503=GT && AIT201=LT,0.9212034383954156,643,698,4
1563959,1563959,AIT203=LT && AIT502=LT && AIT503=GT && AIT201=LT,0.9212034383954156,643,698,4
1564313,1564313,AIT203=LT && AIT503=GT && FIT503=LT && AIT201=LT,0.9212034383954156,643,698,4
1564351,1564351,AIT203=LT && AIT503=GT && PIT501=LT && AIT201=LT,0.9212034383954156,643,698,4
1564364,1564364,AIT203=LT && AIT503=GT && PIT502=LT && AIT201=LT,0.9212034383954156,643,698,4
1564373,1564373,AIT203=LT && AIT503=GT && PIT503=LT && AIT201=LT,0.9212034383954156,643,698,4
228696,228696,P101=one && AIT202=LT && FIT401=GT && AIT201=LT,0.9197368421052632,699,760,4
372146,372146,P203=one && AIT202=LT && FIT401=GT && AIT201=LT,0.9197368421052632,699,760,4
504495,504495,P205=one && AIT202=LT && FIT401=GT && AIT201=LT,0.9197368421052632,699,760,4
683486,683486,P401=two && AIT202=LT && FIT401=GT && AIT201=LT,0.9197368421052632,699,760,4
790620,790620,P601=one && AIT202=LT && FIT401=GT && AIT201=LT,0.9197368421052632,699,760,4
888641,888641,MV301=one && AIT202=LT && FIT401=GT && AIT201=LT,0.9197368421052632,699,760,4
1230851,1230851,UV401=two && AIT202=LT && FIT401=GT && AIT201=LT,0.9197368421052632,699,760,4
1287831,1287831,MV101=one && AIT202=LT && FIT401=GT && AIT201=LT,0.9197368421052632,699,760,4
1405221,1405221,MV201=one && AIT202=LT && FIT401=GT && AIT201=LT,0.9197368421052632,699,760,4
1424821,1424821,MV303=one && AIT202=LT && FIT401=GT && AIT201=LT,0.9197368421052632,699,760,4
1476756,1476756,FIT101=LT && AIT202=LT && FIT401=GT && AIT201=LT,0.9197368421052632,699,760,4
1506126,1506126,LIT101=GT && AIT202=LT && FIT401=GT && AIT201=LT,0.9197368421052632,699,760,4
1546235,1546235,AIT202=LT && FIT201=LT && FIT401=GT && AIT201=LT,0.9197368421052632,699,760,4
1546901,1546901,AIT202=LT && DPIT301=LT && FIT401=GT && AIT201=LT,0.9197368421052632,699,760,4
1550611,1550611,AIT202=LT && AIT402=LT && FIT401=GT && AIT201=LT,0.9197368421052632,699,760,4
1551497,1551497,AIT202=LT && FIT401=GT && AIT501=GT && AIT201=LT,0.9197368421052632,699,760,4
1551542,1551542,AIT202=LT && FIT401=GT && AIT502=LT && AIT201=LT,0.9197368421052632,699,760,4
1551707,1551707,AIT202=LT && FIT401=GT && FIT503=LT && AIT201=LT,0.9197368421052632,699,760,4
1551745,1551745,AIT202=LT && FIT401=GT && PIT501=LT && AIT201=LT,0.9197368421052632,699,760,4
1551758,1551758,AIT202=LT && FIT401=GT && PIT502=LT && AIT201=LT,0.9197368421052632,699,760,4
1551767,1551767,AIT202=LT && FIT401=GT && PIT503=LT && AIT201=LT,0.9197368421052632,699,760,4
229029,229029,P101=one && AIT202=LT && FIT504=LT && AIT201=LT,0.9194915254237288,651,708,4
372479,372479,P203=one && AIT202=LT && FIT504=LT && AIT201=LT,0.9194915254237288,651,708,4
504828,504828,P205=one && AIT202=LT && FIT504=LT && AIT201=LT,0.9194915254237288,651,708,4
683819,683819,P401=two && AIT202=LT && FIT504=LT && AIT201=LT,0.9194915254237288,651,708,4
790953,790953,P601=one && AIT202=LT && FIT504=LT && AIT201=LT,0.9194915254237288,651,708,4
888974,888974,MV301=one && AIT202=LT && FIT504=LT && AIT201=LT,0.9194915254237288,651,708,4
1231184,1231184,UV401=two && AIT202=LT && FIT504=LT && AIT201=LT,0.9194915254237288,651,708,4
1288164,1288164,MV101=one && AIT202=LT && FIT504=LT && AIT201=LT,0.9194915254237288,651,708,4
1405554,1405554,MV201=one && AIT202=LT && FIT504=LT && AIT201=LT,0.9194915254237288,651,708,4
1425154,1425154,MV303=one && AIT202=LT && FIT504=LT && AIT201=LT,0.9194915254237288,651,708,4
1477089,1477089,FIT101=LT && AIT202=LT && FIT504=LT && AIT201=LT,0.9194915254237288,651,708,4
1506459,1506459,LIT101=GT && AIT202=LT && FIT504=LT && AIT201=LT,0.9194915254237288,651,708,4
1546568,1546568,AIT202=LT && FIT201=LT && FIT504=LT && AIT201=LT,0.9194915254237288,651,708,4
1547234,1547234,AIT202=LT && DPIT301=LT && FIT504=LT && AIT201=LT,0.9194915254237288,651,708,4
1550944,1550944,AIT202=LT && AIT402=LT && FIT504=LT && AIT201=LT,0.9194915254237288,651,708,4
1552980,1552980,AIT202=LT && AIT501=GT && FIT504=LT && AIT201=LT,0.9194915254237288,651,708,4
1553464,1553464,AIT202=LT && AIT502=LT && FIT504=LT && AIT201=LT,0.9194915254237288,651,708,4
1554784,1554784,AIT202=LT && FIT503=LT && FIT504=LT && AIT201=LT,0.9194915254237288,651,708,4
1554901,1554901,AIT202=LT && FIT504=LT && PIT501=LT && AIT201=LT,0.9194915254237288,651,708,4
1554914,1554914,AIT202=LT && FIT504=LT && PIT502=LT && AIT201=LT,0.9194915254237288,651,708,4
1554923,1554923,AIT202=LT && FIT504=LT && PIT503=LT && AIT201=LT,0.9194915254237288,651,708,4
229516,229516,P101=one && AIT203=LT && FIT401=GT && AIT201=LT,0.9194187582562748,696,757,4
372966,372966,P203=one && AIT203=LT && FIT401=GT && AIT201=LT,0.9194187582562748,696,757,4
505315,505315,P205=one && AIT203=LT && FIT401=GT && AIT201=LT,0.9194187582562748,696,757,4
684306,684306,P401=two && AIT203=LT && FIT401=GT && AIT201=LT,0.9194187582562748,696,757,4
791440,791440,P601=one && AIT203=LT && FIT401=GT && AIT201=LT,0.9194187582562748,696,757,4
889461,889461,MV301=one && AIT203=LT && FIT401=GT && AIT201=LT,0.9194187582562748,696,757,4
1231671,1231671,UV401=two && AIT203=LT && FIT401=GT && AIT201=LT,0.9194187582562748,696,757,4
1288651,1288651,MV101=one && AIT203=LT && FIT401=GT && AIT201=LT,0.9194187582562748,696,757,4
1406041,1406041,MV201=one && AIT203=LT && FIT401=GT && AIT201=LT,0.9194187582562748,696,757,4
1425641,1425641,MV303=one && AIT203=LT && FIT401=GT && AIT201=LT,0.9194187582562748,696,757,4
1477576,1477576,FIT101=LT && AIT203=LT && FIT401=GT && AIT201=LT,0.9194187582562748,696,757,4
1506946,1506946,LIT101=GT && AIT203=LT && FIT401=GT && AIT201=LT,0.9194187582562748,696,757,4
1544011,1544011,AIT202=LT && AIT203=LT && FIT401=GT && AIT201=LT,0.9194187582562748,696,757,4
1556895,1556895,AIT203=LT && FIT201=LT && FIT401=GT && AIT201=LT,0.9194187582562748,696,757,4
1557561,1557561,AIT203=LT && DPIT301=LT && FIT401=GT && AIT201=LT,0.9194187582562748,696,757,4
1561271,1561271,AIT203=LT && AIT402=LT && FIT401=GT && AIT201=LT,0.9194187582562748,696,757,4
1562157,1562157,AIT203=LT && FIT401=GT && AIT501=GT && AIT201=LT,0.9194187582562748,696,757,4
1562202,1562202,AIT203=LT && FIT401=GT && AIT502=LT && AIT201=LT,0.9194187582562748,696,757,4
1562367,1562367,AIT203=LT && FIT401=GT && FIT503=LT && AIT201=LT,0.9194187582562748,696,757,4
1562405,1562405,AIT203=LT && FIT401=GT && PIT501=LT && AIT201=LT,0.9194187582562748,696,757,4
1562418,1562418,AIT203=LT && FIT401=GT && PIT502=LT && AIT201=LT,0.9194187582562748,696,757,4
1562427,1562427,AIT203=LT && FIT401=GT && PIT503=LT && AIT201=LT,0.9194187582562748,696,757,4
229849,229849,P101=one && AIT203=LT && FIT504=LT && AIT201=LT,0.9193776520509194,650,707,4
373299,373299,P203=one && AIT203=LT && FIT504=LT && AIT201=LT,0.9193776520509194,650,707,4
505648,505648,P205=one && AIT203=LT && FIT504=LT && AIT201=LT,0.9193776520509194,650,707,4
684639,684639,P401=two && AIT203=LT && FIT504=LT && AIT201=LT,0.9193776520509194,650,707,4
791773,791773,P601=one && AIT203=LT && FIT504=LT && AIT201=LT,0.9193776520509194,650,707,4
889794,889794,MV301=one && AIT203=LT && FIT504=LT && AIT201=LT,0.9193776520509194,650,707,4
1232004,1232004,UV401=two && AIT203=LT && FIT504=LT && AIT201=LT,0.9193776520509194,650,707,4
1288984,1288984,MV101=one && AIT203=LT && FIT504=LT && AIT201=LT,0.9193776520509194,650,707,4
1406374,1406374,MV201=one && AIT203=LT && FIT504=LT && AIT201=LT,0.9193776520509194,650,707,4
1425974,1425974,MV303=one && AIT203=LT && FIT504=LT && AIT201=LT,0.9193776520509194,650,707,4
1477909,1477909,FIT101=LT && AIT203=LT && FIT504=LT && AIT201=LT,0.9193776520509194,650,707,4
1507279,1507279,LIT101=GT && AIT203=LT && FIT504=LT && AIT201=LT,0.9193776520509194,650,707,4
1544344,1544344,AIT202=LT && AIT203=LT && FIT504=LT && AIT201=LT,0.9193776520509194,650,707,4
1557228,1557228,AIT203=LT && FIT201=LT && FIT504=LT && AIT201=LT,0.9193776520509194,650,707,4
1557894,1557894,AIT203=LT && DPIT301=LT && FIT504=LT && AIT201=LT,0.9193776520509194,650,707,4
1561604,1561604,AIT203=LT && AIT402=LT && FIT504=LT && AIT201=LT,0.9193776520509194,650,707,4
1563640,1563640,AIT203=LT && AIT501=GT && FIT504=LT && AIT201=LT,0.9193776520509194,650,707,4
1564124,1564124,AIT203=LT && AIT502=LT && FIT504=LT && AIT201=LT,0.9193776520509194,650,707,4
1565444,1565444,AIT203=LT && FIT503=LT && FIT504=LT && AIT201=LT,0.9193776520509194,650,707,4
1565561,1565561,AIT203=LT && FIT504=LT && PIT501=LT && AIT201=LT,0.9193776520509194,650,707,4
1565574,1565574,AIT203=LT && FIT504=LT && PIT502=LT && AIT201=LT,0.9193776520509194,650,707,4
1565583,1565583,AIT203=LT && FIT504=LT && PIT503=LT && AIT201=LT,0.9193776520509194,650,707,4
1553960,1553960,AIT202=LT && AIT504=GT && FIT501=GT && AIT201=LT,0.9187675070028012,656,714,4
1564620,1564620,AIT203=LT && AIT504=GT && FIT501=GT && AIT201=LT,0.9187675070028012,656,714,4
1551563,1551563,AIT202=LT && FIT401=GT && AIT503=GT && AIT201=LT,0.9175412293853074,612,667,4
1562223,1562223,AIT203=LT && FIT401=GT && AIT503=GT && AIT201=LT,0.9171686746987951,609,664,4
1553674,1553674,AIT202=LT && AIT503=GT && FIT504=LT && AIT201=LT,0.9168026101141924,562,613,4
1564334,1564334,AIT203=LT && AIT503=GT && FIT504=LT && AIT201=LT,0.9166666666666666,561,612,4
1553548,1553548,AIT202=LT && AIT503=GT && AIT504=GT && AIT201=LT,0.9157733537519144,598,653,4
1564208,1564208,AIT203=LT && AIT503=GT && AIT504=GT && AIT201=LT,0.9157733537519144,598,653,4
1551728,1551728,AIT202=LT && FIT401=GT && FIT504=LT && AIT201=LT,0.9154302670623146,617,674,4
1562388,1562388,AIT203=LT && FIT401=GT && FIT504=LT && AIT201=LT,0.9153046062407132,616,673,4
228903,228903,P101=one && AIT202=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
229723,229723,P101=one && AIT203=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
372353,372353,P203=one && AIT202=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
373173,373173,P203=one && AIT203=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
504702,504702,P205=one && AIT202=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
505522,505522,P205=one && AIT203=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
683693,683693,P401=two && AIT202=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
684513,684513,P401=two && AIT203=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
790827,790827,P601=one && AIT202=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
791647,791647,P601=one && AIT203=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
888848,888848,MV301=one && AIT202=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
889668,889668,MV301=one && AIT203=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1231058,1231058,UV401=two && AIT202=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1231878,1231878,UV401=two && AIT203=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1288038,1288038,MV101=one && AIT202=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1288858,1288858,MV101=one && AIT203=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1405428,1405428,MV201=one && AIT202=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1406248,1406248,MV201=one && AIT203=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1425028,1425028,MV303=one && AIT202=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1425848,1425848,MV303=one && AIT203=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1476963,1476963,FIT101=LT && AIT202=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1477783,1477783,FIT101=LT && AIT203=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1506333,1506333,LIT101=GT && AIT202=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1507153,1507153,LIT101=GT && AIT203=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1544218,1544218,AIT202=LT && AIT203=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1546442,1546442,AIT202=LT && FIT201=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1547108,1547108,AIT202=LT && DPIT301=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1550818,1550818,AIT202=LT && AIT402=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1552854,1552854,AIT202=LT && AIT501=GT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1553338,1553338,AIT202=LT && AIT502=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1554014,1554014,AIT202=LT && AIT504=GT && FIT503=LT && AIT201=LT,0.9151599443671766,658,719,4
1554052,1554052,AIT202=LT && AIT504=GT && PIT501=LT && AIT201=LT,0.9151599443671766,658,719,4
1554065,1554065,AIT202=LT && AIT504=GT && PIT502=LT && AIT201=LT,0.9151599443671766,658,719,4
1554074,1554074,AIT202=LT && AIT504=GT && PIT503=LT && AIT201=LT,0.9151599443671766,658,719,4
1557102,1557102,AIT203=LT && FIT201=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1557768,1557768,AIT203=LT && DPIT301=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1561478,1561478,AIT203=LT && AIT402=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1563514,1563514,AIT203=LT && AIT501=GT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1563998,1563998,AIT203=LT && AIT502=LT && AIT504=GT && AIT201=LT,0.9151599443671766,658,719,4
1564674,1564674,AIT203=LT && AIT504=GT && FIT503=LT && AIT201=LT,0.9151599443671766,658,719,4
1564712,1564712,AIT203=LT && AIT504=GT && PIT501=LT && AIT201=LT,0.9151599443671766,658,719,4
1564725,1564725,AIT203=LT && AIT504=GT && PIT502=LT && AIT201=LT,0.9151599443671766,658,719,4
1564734,1564734,AIT203=LT && AIT504=GT && PIT503=LT && AIT201=LT,0.9151599443671766,658,719,4
1554035,1554035,AIT202=LT && AIT504=GT && FIT504=LT && AIT201=LT,0.9114906832298136,587,644,4
1564695,1564695,AIT203=LT && AIT504=GT && FIT504=LT && AIT201=LT,0.9114906832298136,587,644,4
1551602,1551602,AIT202=LT && FIT401=GT && AIT504=GT && AIT201=LT,0.9105571847507332,621,682,4
